Name,Age,Hometown,Boarded,Destination,Lifeboat,Body, NoClue
"Navratil, Mr. Michel (alias Louis M. Hoffman)",32,"Nice, France",Southampton,New York City,,15MB
"Navratil, Master Michel Marcel",3,"Nice, France",Southampton,New York City,D,
"Navratil, Master Edmond Roger",2,"Nice, France",Southampton,New York City,D,
"Nesson, Mr. Israel",26,"London, England",Southampton,"Boston, Massachusetts, US",,
"Nicholls, Mr. Joseph Charles ""Joe""",19,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",,101MB
"Norman, Mr. Robert Douglas",28,"Glasgow, Scotland",Southampton,"Houghton, Michigan, US",,287MB
"Nye, Mrs. Elizabeth (née Ramell)",29,"East Orange, New Jersey, US",Southampton,"East Orange, New Jersey, US",11,
"Otter, Mr. Richard",39,"Middleburg Heights, Ohio, US",Southampton,"Middleburg Heights, Ohio, US",,
"Oxenham, Mr. Percy Thomas",22,"London, England",Southampton,"North Bergen, New Jersey, US",13,
"Padron Manent, Mr. Julian",26,"Barcelona, Spain",Cherbourg,"Havana, Cuba",9,
"Pain, Dr. Alfred ""Alf""",23,"Hamilton, Ontario, Canada",Southampton,"Hamilton, Ontario, Canada",,
"Pallas y Castello, Mr. Emilio",29,"Barcelona, Spain",Cherbourg,"Havana, Cuba",9,
"Parker, Mr. Clifford Richard",28,"Guernsey, Channel Islands",Southampton,New York City,,
"Parkes, Mr. Francis ""Frank""[56]",18,"Belfast, Ireland",Belfast,New York City,,
"Parrish, Mrs. Lutie Davis (née Temple)",60,"Woodford County, Kentucky, US",Southampton,"Woodford County, Kentucky, US",12,
"Pengelly, Mr. Frederick William",19,"Gunnislake, Cornwall, England",Southampton,"Butte, Montana, US",,
"Peruschitz, Father Josef",28,"Scheyern, Bavaria, German Empire[note 2]",Southampton,"St. Cloud, Minnesota, US",,
"Phillips, Mr. Escott Robert",42,"Ilfracombe, Devon, England",Southampton,"New Brighton, Pennsylvania, US",,
"Phillips, Miss Alice Frances Louisa",21,"Ilfracombe, Devon, England",Southampton,"New Brighton, Pennsylvania, US",12,
"Phillips, Miss Kate Florence (alias Mrs. Kate Marshall)[21][73]",19,"Birmingham, Worcester, England",Southampton,"Los Angeles, US",11,
"Pinsky, Mrs. Rosa",21,"Brooklyn, New York, US",Southampton,"Brooklyn, New York, US",9,
"Ponesell, Mr. Martin",34,"Southampton, Hampshire, England",Southampton,New York City,,
"Portaluppi, Mr. Emilio Ilario Giuseppe",34,"Milford, New Hampshire, US",Southampton,"Milford, New Hampshire, US",14,
"Pulbaum, Mr. Franz",27,New York City,Southampton,New York City,,
"Quick, Mrs. Jane (née Richards)",33,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",11,
"Quick, Miss Winnifred Vera",8,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",11,
"Quick, Miss Phyllis May",2,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",11,
"Reeves, Mr. David",36,"Slinfold, West Sussex, England",Southampton,New York City,,
"Renouf, Mr. Peter Henry",33,"Elizabeth, New Jersey, US",Southampton,"Elizabeth, New Jersey, US",,
"Renouf, Mrs. Lillian ""Lily"" (née Jefferys)",30,"Elizabeth, New Jersey, US",Southampton,"Elizabeth, New Jersey, US",12,
"Reynaldo, Miss Encarnación",28,"Marbella, Spain",Southampton,New York City,9,
"Richard, Mr. Emile Philippe",23,"Paris, France",Cherbourg,"Montreal, Quebec, Canada",,
"Richards, Mrs. Emily (née Hocking)",23,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,
"Richards, Master William Rowe",3,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,
"Richards, Master Sibley George",9 mo.,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,
"Ridsdale, Miss Lucy",50,"London, England",Southampton,"Marietta, Ohio, US",13,
"Rogers, Mr. Reginald Harry",18,"Tavistock, Devon, England",Southampton,"Wilkes Barre, Pennsylvania, US",,
"Rugg, Miss Emily",21,"Guernsey, Channel Islands",Southampton,"Wilmington, Delaware, US",12,
"Schmidt, Mr. August",26,"Newark, New Jersey, US",Southampton,"Newark, New Jersey, US",,
"Sedgwick, Mr. Charles Frederick Waddington",25,"Liverpool, Merseyside, England",Southampton,"Minatitlán, Veracruz, Mexico",,
"Sharp, Mr. Percival James",27,"London, England",Southampton,New York City,,
"Shelley, Mrs. Imanita (née Parrish Hall)",25,"Deer Lodge, Montana, US",Southampton,"Deer Lodge, Montana, US",12,
"Silvén, Miss Lyyli Karolina",17,"Tornio, Finland, Russian Empire[note 6]",Southampton,"Minneapolis, Minnesota, US",16,
"Sincock, Miss Maude",20,"St. Ives, Cornwall, England",Southampton,"Hancock, Michigan, US",11,
"Sinkkonen, Miss Anna",30,"Turku, Finland, Russian Empire[note 6]",Southampton,"Brighton, Boston, Massachusetts, US",10,
"Sjöstedt, Mr. Ernst Adolf",30,"Hjo, Västergötland, Sweden",Southampton,"Sault Ste. Marie, Michigan, US",10,
"Slayter, Miss Hilda Mary",30,"Halifax, Nova Scotia, Canada",Queenstown,"Vancouver, British Columbia, Canada",13,
"Slemen, Mr. Richard James",35,"Landrake, Cornwall, England",Southampton,"Nashua, New Hampshire, US",,
"Smith, Miss Marion Elsie",39,"Basingstoke, Hampshire, England",Southampton,"Washington, D.C. US",9,
"Sobey, Mr. Samuel James Hayden",25,"Porthallow, Cornwall, England",Southampton,"Houghton, Michigan, US",,
"Stanton, Mr. Samuel Ward",42,New York City,Southampton,New York City,,
"Stokes, Mr. Philip Joseph",25,"London, England",Southampton,"Detroit, Michigan, US",,81MB
"Sweet, Mr. George Frederick",14,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",,
"Taylor, Mr. Percy Cornelius[56]",32,"London, England",Southampton,New York City,,
"Toomey, Miss Ellen Mary",48,"Indianapolis, Indiana, US",Southampton,"Indianapolis, Indiana, US",9,
"Troupiansky, Mr. Moses Aaron",23,"London, England",Southampton,New York City,,
"Trout, Mrs. Jessie L.",26,"Columbus, Ohio, US",Southampton,"Columbus, Ohio, US",9,
"Troutt, Miss Edwina Celia ""Winnie""",27,"Bath, Somerset, England",Southampton,"Auburndale, Florida, US",16,
"Turpin, Mr. William John Robert",29,"Plymouth, Devon, England",Southampton,"Salt Lake City, Utah, US",,
"Turpin, Mrs. Dorothy Ann (née Wonnacott)",27,"Plymouth, Devon, England",Southampton,"Salt Lake City, Utah, US",,
"Veal, Mr. James",40,"Barre, Vermont, US",Southampton,"Barre, Vermont, US",,
"Wallcroft, Miss Ellen ""Nellie""",36,"Maidenhead, Berkshire, England",Southampton,"Mamaroneck, New York, US",14,
"Ware, Mr. John James",45,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",,
"Ware, Mrs. Florence Louise (née Long)",31,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",10,
"Ware, Mr. William Jeffery",23,"Gunnislake, Cornwall, England",Southampton,"Butte, Montana, US",,
"Watson, Mr. Ennis Hastings[56]",15,"Belfast, Ireland",Belfast,New York City,,
"Watt, Mrs. Elizabeth Inglis ""Bessie"" (née Milne)",40,"Aberdeen, Aberdeenshire, Scotland",Southampton,"Portland, Oregon, US",9,
"Watt, Miss Robertha Josephine ""Bertha""",12,"Aberdeen, Aberdeenshire, Scotland",Southampton,"Portland, Oregon, US",9,
"Webber, Miss Susan",37,"Bude, Cornwall, England",Southampton,"Hartford, Connecticut, US",12,
"Weisz, Mr. Leopold",28,"Bromsgrove, Worcestershire, England",Southampton,"Montreal, Quebec, Canada",,293MB
"Weisz, Mrs. Mathilde Françoise (née Pëde)",37,"Bromsgrove, Worcestershire, England",Southampton,"Montreal, Quebec, Canada",10,
"Wells, Mrs. Addie Dart (née Trevaskis)",29,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",14,
"Wells, Miss Joan",4,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",14,
"Wells, Master Ralph Lester",2,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",14,
"West, Mr. Edwy Arthur",36,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",,
"West, Mrs. Ada Mary (née Worth)[58][74]",33,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",10,
"West, Miss Constance Mirium",4,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",10,
"West, Miss Barbara Joyce",10 mo.,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",10,
"Wheadon, Mr. Edward H.",66,"Guernsey, Channel Islands",Southampton,"Edgewood, Rhode Island, US",,
"Wheeler, Mr. Edwin Charles ""Fred""",24,"Bath, Somerset, England",Southampton,"Asheville, North Carolina, US",,
"Whilems, Mr. Charles",32,"London, England",Southampton,New York City,9,
"Wilkinson, Miss Elizabeth Anne (alias Mrs. Elizabeth Faunthorpe)",29,"Manchester, England",Southampton,"Philadelphia, Pennsylvania, US",16,
"Williams, Mr. Charles Eugene",23,"Harrow, London, England",Southampton,"Chicago, Illinois, US",14,
"Woodward, Mr. John Wesley[56]",32,"Oxford, Oxfordshire, England",Southampton,New York City,,
"Wright, Miss Marion",26,"Yeovil, Somerset, England",Southampton,"Cottage Grove, Oregon, US",9,
"Yvois, Miss Henriette",24,"Paris, France",Southampton,"Montreal, Quebec, Canada",,
"Abbing, Mr. Anthony",40,"Cincinnati, Ohio",US,Southampton,"Cincinnati, Ohio, US",,
"Abbott, Mrs. Rhoda Mary (née Hunt)",39,"East Providence, Rhode Island",US,Southampton,"East Providence, Rhode Island, US",A,
"Abbott, Mr. Rossmore Edward",16,"East Providence, Rhode Island",US,Southampton,"East Providence, Rhode Island, US",,
"Abbott, Mr. Eugene Joseph",14,"East Providence, Rhode Island",US,Southampton,"East Providence, Rhode Island, US",,
"Abd al-Khaliq, Mr. Farid Qasim Husayn",18,Shana,Lebanon,Cherbourg,New York City,,
"Abelseth, Miss Karen Marie",16,Sondmore,Norway,Southampton,"Los Angeles, US",16,
"Abelseth, Mr. Olaus Jørgensen",25,"Perkins County, South Dakota",US,Southampton,"Perkins County, South Dakota, US",A,
"Abrahamsson, Mr. Abraham August Johannes",20,Dalsbruk,Finland,Southampton,"Hoboken, New Jersey, US",15,
"Abrahim, Mrs. Mary Sophie Halaut (née Easu)",18,Ayn 'Arab,Lebanon,Cherbourg,"Greensburg, Pennsylvania, US",C,
"Adahl, Mr. Mauritz Nils Martin",30,"Asarum, Småland",Sweden,Southampton,"Brooklyn, New York, US",,72MB
"Adams, Mr. John",26,"Bournemouth, Dorset",England,Southampton,"La Porte City, Iowa, US",,103MB
"Ahlin, Mrs. Johanna Persdotter (née Larsson)",40,"GoteborgGöteborg, Västergötland",Sweden,Southampton,"Akeley, Minnesota, US",,
"Aks, Mrs. Leah (née Rosen)",18,London,England,Southampton,"Norfolk, Virginia, US",13,
"Aks, Master Frank Philip",10 mo.,London,England,Southampton,"Norfolk, Virginia, US",11,
"Al-Muna, Mr. Nasif Qasim",26,"Fredericksburg, Virginia",US,Cherbourg,"Fredericksburg, Virginia, US",15,
"Alexander, Mr. William",23,"Great Yarmouth, Norfolk",England,Southampton,"Albion, Michigan, US",,
"Alhomäki, Mr. Ilmari Rudolf",19,Salo,Finland,Southampton,"Astoria, Oregon, US",,
"Ali, Mr. Ahmed",24,Buenos Aires,Argentina,Southampton,New York City,,
"Ali, Mr. William",25,Buenos Aires,Argentina,Southampton,New York City,,79MB
"Allen, Mr. William Henry",35,"Birmingham, West Midlands",England,Southampton,New York City,,
"Allum, Mr. Owen George",15,"Southall, London",England,Southampton,New York City,,259MB
"Al-Zainni, Mr. Fahim Ruhanna",22,Toula,Lebanon,Cherbourg,"Dayton, Ohio, US",6,
"Andersen, Mr. Albert Karvin",33,Bergen,Norway,Southampton,New York City,,260MB
"Andersen-Jensen, Miss Carla Christine",19,Eskilstrup,Denmark,Southampton,"Portland, Oregon, US",16,
"Andersson, Mr. Anders Johan",39,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Mrs. Alfrida Konstantia (née Brogren)",39,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Miss Sigrid Elisabeth",11,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Miss Ingeborg Constanzia",9,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Miss Ebba Iris Alfrida",6,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Master Sigvard Harald Elias",4,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Miss Ellis Anna Maria",2,"Kisa, Östergötland",Sweden,Southampton,"Winnipeg, Manitoba, Canada",,
"Andersson, Miss Erna Alexandra",17,Kullaa,Finland,Southampton,New York City,D,
"Andersson, Miss Ida Augusta Margareta",38,"Vadsbro, Sörmland",Sweden,Southampton,"Manistee, Michigan, US",,
"Andersson, Mr. Johan Samuel",26,"Hartford, Connecticut",US,Southampton,"Hartford, Connecticut, US",,
"Andreasson, Mr. Paul Edvin",20,"Kalfsnäs, Småland",Sweden,Southampton,"Chicago, Illinois, US",,
"Angheloff, Mr. Minko",26,"Terziysko, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",,
"Arnold-Franchi, Mr. Josef",25,"Altdorf, Uri",Switzerland,Southampton,"New Glarus, Wisconsin, US",,
"Arnold-Franchi, Mrs. Josefine (née Franchi)",18,"Altdorf, Uri",Switzerland,Southampton,"New Glarus, Wisconsin, US",,
"Aronsson, Mr. Ernst Axel Algot",24,"Horset, Småland",Sweden,Southampton,"Joliet, Illinois, US",,
"Asim, Mr. Adola",35,Buenos Aires,Argentina,Southampton,New York City,,
"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",40,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",,142MB
"Asplund, Mrs. Selma Augusta Emilia (née Johansson)",38,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",15,
"Asplund, Master Filip Oscar",13,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",,
"Asplund, Master Clarence Gustaf Hugo",9,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",,
"Asplund, Master Carl Edgar",5,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",,
"Asplund, Miss Lillian Gertrud",5,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",15,
"Asplund, Master Edvin Rojj Felix",3,"Alseda, Småland",Sweden,Southampton,"Worcester, Massachusetts, US",15,
"Asplund, Mr. Johan Charles",23,"Oskarshamn, Kalmar",Sweden,Southampton,"Minneapolis, Minnesota, US",13,
"Assaf, Mrs. Mariyam (née Khalil)",45,Kafr Mishki,Lebanon,Cherbourg,"Ottawa, Ontario, Canada",C,
"Assam, Mr. Ali",23,Buenos Aires,Argentina,Southampton,New York City,,
"Attala, Mr. Sleiman",30,"Ottawa, Ontario",Canada,Cherbourg,"Ottawa, Ontario, Canada",,
"Atta Allah, Miss Malakah",17,Beirut,Lebanon,Cherbourg,New York City,,
"Augustsson, Mr. Albert",23,"Krakoryd, Småland",Sweden,Southampton,"Bloomington, Indiana, US",,
"Ayyub Dahir, Miss Bannurah",15,Beirut,Lebanon,Cherbourg,"Owen Sound, Ontario, Canada",C,
"Bakus, Mr. Raful",20,Unknown,Lebanon,Cherbourg,New York City,,
"Backström, Mr. Karl Alfred",32,Kotka,Finland,Southampton,New York City,,
"Backström, Mrs. Maria Mathilda (née Gustafsson)[58][75]",33,Kotka,Finland,Southampton,New York City,D,
"Badman, Miss Emily Louisa",18,"Clevedon, North Somerset",England,Southampton,"Skaneateles, New York, US",C,
"Badt, Mr. Mohamed",40,Tripoli,Lebanon,Cherbourg,New York City,,
"Bakić, Mr. Kerim",26,Bosanska Krupa,Bosnia,Southampton,"Harrisburg, Pennsylvania, US",,
"Banski, Mrs. Mara (née Osman)",31,Vagovina,Croatia,Southampton,"Steelton, Pennsylvania, US",?,
"Baqlini, Mrs. Mariyam Latifa (née Qurban)",24,DuhurḐuhūr ash Shuwayr,Lebanon,Cherbourg,"Brooklyn, New York, US",C,
"Baqlini, Miss Mariya Katarin",5,DuhurḐuhūr ash Shuwayr,Lebanon,Cherbourg,"Brooklyn, New York, US",C,
"Baqlini, Miss Eujini",4,DuhurḐuhūr ash Shuwayr,Lebanon,Cherbourg,"Brooklyn, New York, US",C,
"Baqlini, Miss Hileni Barbarah",9 mo.,DuhurḐuhūr ash Shuwayr,Lebanon,Cherbourg,"Brooklyn, New York, US",C,
"Barbarah, Mrs. Katarin Dawud",45,Kafr Mishki,Lebanon,Cherbourg,"Ottawa, Ontario, Canada",,
"Barbarah, Miss Saidah",12,Kafr Mishki,Lebanon,Cherbourg,"Ottawa, Ontario, Canada",,
"Barry, Miss Julia",26,"New York City, New York",US,Queenstown,New York City,,
"Barton, Mr. David John",22,"Cambridge, Cambridgeshire",England,Southampton,New York City,,
"Beavan, Mr. William Thomas",18,"Fillingham, Lincolnshire",England,Southampton,"Russell, US",,
"Bengtsson, Mr. Johan Viktor",26,"Fridhemsberg, Halland",Sweden,Southampton,"Monee, Illinois, US",,
"Berglund, Mr. Karl Ivar Sven",22,Firtby,Finland,Southampton,New York City,,
"Betros, Mr. Tannous",20,Zgharta,Lebanon,Cherbourg,"Waterbury, Connecticut, US",,
"Birkeland, Mr. Hans Martin Monsen",21,Bremnes,Norway,Southampton,New York City,,
"Björklund, Mr. Ernst Herbert",18,Stockholm,Sweden,Southampton,New York City,,
"Bostandyeff, Mr. Guentcho",26,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",,
"Bourke, Mr. John",42,"Carrowskehine, Mayo",Ireland,Queenstown,"Chicago, Illinois, US",,
"Bourke, Mrs. Catherine (née McHugh)",32,"Carrowskehine, Mayo",Ireland,Queenstown,"Chicago, Illinois, US",,
"Bourke, Miss Mary",40,"Carrowskehine, Mayo",Ireland,Queenstown,"Chicago, Illinois, US",,
"Bowen, Mr. David John ""Dai""",26,"Treherbert, Glamorgan",Wales,Southampton,New York City,,
"Bradley, Miss Bridget Delia",22,"Kingwilliamstown, Cork",Ireland,Queenstown,"Glen Falls, New York, US",13,
"Braf, Miss Elin Ester Maria",20,"Medeltorp, Småland",Sweden,Southampton,"Chicago, Illinois, US",,
"Braund, Mr. Lewis Richard",29,"Bridgerule, Devon",England,Southampton,"Qu'Appelle Valley, Saskatchewan, Canada",,
"Braund, Mr. Owen Harris",22,"Bridgerule, Devon",England,Southampton,"Qu'Appelle Valley, Saskatchewan, Canada",,
"Brobeck, Mr. Karl Rudolf",22,"Norrköping, Östergötland",Sweden,Southampton,"Worcester, Massachusetts, US",,
"Brocklebank, Mr. William Alfred",35,"Broomfield, Essex",England,Southampton,New York City,,
"Buckley, Mr. Daniel",21,"Kingwilliamstown, Cork",Ireland,Queenstown,New York City,13,
"Buckley, Miss Catherine",22,"Ovens, Cork",Ireland,Queenstown,"Roxbury, Massachusetts, US",,299MB
"Bulus, Mrs. Sultanah (née Rizq)",40,Unknown,Lebanon,Cherbourg,"Kent, British Columbia, Canada",,
"Bulus, Master Akar",9,Unknown,Lebanon,Cherbourg,"Kent, British Columbia, Canada",,
"Bulus, Miss Nur-al-Ayn",7,Unknown,Lebanon,Cherbourg,"Kent, British Columbia, Canada",,
"Burke, Mr. Jeremiah",19,"Glanmire, Cork",Ireland,Queenstown,"Charlestown, US",,
"Burns, Miss Mary Delia",17,"Kilmacowen, Sligo",Ireland,Queenstown,New York City,,
"Butrus-Youssef, Mrs. Katarin (née Rizk)",24,Sar'al,Syria,Cherbourg,"Detroit, Michigan, US",C,
"Butrus-Youssef, Master Makhkhul",4,Sar'al[76],Syria,Cherbourg,"Detroit, Michigan, US",D,
"Butrus-Youssef, Miss Marianna",2,Sar'al,Syria[76],Cherbourg,"Detroit, Michigan, US",C,
"Čačić, Mr. Jego Grga",18,Široka Kula,Croatia,Southampton,"Chicago, Illinois, US",,
"Čačić, Mr. Luka",38,Široka Kula,Croatia,Southampton,"Chicago, Illinois, US",,
"Čačić, Miss Marija",30,Široka Kula,Croatia,Southampton,"Chicago, Illinois, US",,
"Čačić, Miss Manda",21,Široka Kula,Croatia,Southampton,"Chicago, Illinois, US",,
"Čalić, Mr. Jovo",17,Brezik,Croatia,Southampton,"Sault Ste. Marie, Michigan, US",,
"Čalić, Mr. Petar",17,Brezik,Croatia,Southampton,"Sault Ste. Marie, Michigan, US",,
"Canavan, Miss Mary",22,"Tonacrick, Clare",Ireland,Queenstown,"Philadelphia, Pennsylvania, US",,
"Canavan, Mr. Patrick ""Peter""",21,"Knockmaria, Mayo",Ireland,Queenstown,"Philadelphia, Pennsylvania, US",,
"Cann, Mr. Ernest Charles",21,"Penwithick, Cornwall",England,Southampton,New York City,,
"Caram, Mr. Joseph",28,Kfar Mechi,Syria,Cherbourg,"Ottawa, Ontario, Canada",,28MB[77]
"Caram, Mrs. Maria (née Elias)",18,Kfar Mechi,Syria,Cherbourg,"Ottawa, Ontario, Canada",,
"Carlsson, Mr. Carl Robert",24,"GoteborgGöteborg, Västergötland",Sweden,Southampton,"Huntley, Illinois, US",,
"Carlsson, Mr. August Sigfrid",24,"Dagsås, Halland",Sweden,Southampton,"Tower, Minnesota, US",,
"Carr, Miss Jane",47,"Aclare, Sligo",Ireland,Queenstown,"Hartford, Connecticut, US",,
"Carver, Mr. Alfred John",28,"Southampton, Hampshire",England,Southampton,New York City,,
"Celotti, Mr. Francesco",24,Milan[78],Italy,Southampton,New York City,,
"Chang, Mr. Chip",32,Hong Kong,China,Southampton,New York City,C,
"Charters, Mr. David",28,"Ballinalee, Longford",Ireland,Queenstown,New York City,,
"Cheong, Mr. Foo",32,Hong Kong,China,Southampton,New York City,C,
"Christmann, Mr. Emil",29,London,England,Southampton,New York City,,
"Chronopoulos, Mr. Apostolos",26,"Agios Sostis, Peloponnese",Greece,Cherbourg,New York City,,
"Chronopoulos, Mr. Dimitrios",18,"Agios Sostis, Peloponnese",Greece,Cherbourg,New York City,,
"Coelho, Mr. Domingos Fernandes",20,"Funchal, Madeira Islands",Portugal,Southampton,New York City,,
"Cohen, Mr. Gershon ""Gus""",18,London,England,Southampton,"Brooklyn, New York, US",12,
"Colbert, Mr. Patrick",24,"Kilkinlea, Limerick",Ireland,Queenstown,"Sherbrooke, Quebec, Canada",,
"Coleff, Mr. Fotio",24,"Debnevo, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",,
"Coltcheff, Mr. Peju",36,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",,
"Conlon, Mr. Thomas Henry",31,"Philadelphia, Pennsylvania",US,Queenstown,"Philadelphia, Pennsylvania, US",,
"Connaghton, Mr. Michael",31,"Brooklyn, New York",US,Queenstown,"Brooklyn, New York, US",,
"Connolly, Miss Catherine ""Kate""",35,"Bank Place, Tipperary",Ireland,Queenstown,"Dobbs Ferry, New York, US",,
"Connolly, Miss Katherine ""Kate""",22,"Cortrasna, Cavan",Ireland,Queenstown,New York City,13,
"Connors, Mr. Patrick John",61,"Charleville, Cork",Ireland,Queenstown,New York City,,171MB
"Cook, Mr. Jacob",43,Unknown,Russia,Southampton,New York City,,
"Čor, Mr. Bartol",35,Kricina,Croatia,Southampton,"Great Falls, Montana, US",,
"Čor, Mr. Ivan",27,Kricina,Croatia,Southampton,"Great Falls, Montana, US",,
"Čor, Mr. Liudevit",19,Kricina,Croatia,Southampton,"Great Falls, Montana, US",,
"Corn, Mr. Henry ""Harry""",30,London,England,Southampton,New York City,,
"Corr, Miss Helen",16,"Corglass, Longford",Ireland,Queenstown,New York City,16,
"Coutts, Mrs. Mary Winnie (née Trainer)",36,London,England,Southampton,"Brooklyn, New York, US",2,
"Coutts, Master William Loch ""Willie""",9,London,England,Southampton,"Brooklyn, New York, US",2,
"Coutts, Master Neville Leslie",3,London,England,Southampton,"Brooklyn, New York, US",2,
"Coxon, Mr. Daniel",59,London,England,Southampton,"Merrill, Wisconsin, US",,
"Crease, Mr. Ernest James",19,"Bristol, Avon",England,Southampton,"Cleveland, Ohio, US",,
"Cribb, Mr. John Hatfield",44,"Bournemouth, Dorset",England,Southampton,"Newark, New Jersey, US",,
"Cribb, Miss Laura Mae",16,"Bournemouth, Dorset",England,Southampton,"Newark, New Jersey, US",12,
"Čulumović, Mr. Jeso",17,Lipova Glavica,Croatia,Southampton,"Hammond, Indiana, US",,
"Dahir, Mr. Tannous",28,Beirut,Lebanon,Cherbourg,"Youngstown, Ohio, US",,
"Dahl, Mr. Charles Edwart",45,"Adelaide, South Australia",Australia,Southampton,"Fingal, North Dakota, US",15,
"Dahlberg, Miss Gerda Ulrika",22,Stockholm,Sweden,Southampton,"Chicago, Illinois, US",,
"Dakić, Mr. Branko",19,Gornji Miholjac,Croatia,Southampton,New York City,,
"Daly, Miss Margaret ""Maggie""",30,"Athlone, Westmeath",Ireland,Queenstown,New York City,15,
"Daly, Mr. Eugene Patrick",29,"Athlone, Westmeath",Ireland,Queenstown,New York City,B,
"Danbom, Mr. Ernst Gilbert",34,"GoteborgGöteborg, Västergötland",Sweden,Southampton,"Stanton, Iowa, US",,197MB
"Danbom, Mrs. Anna Sigrid Maria (née Brogren)",28,"GoteborgGöteborg, Västergötland",Sweden,Southampton,"Stanton, Iowa, US",,
"Danbom, Master Gilbert Sigvard Emanuel",4 mo.,"GoteborgGöteborg, Västergötland",Sweden,Southampton,"Stanton, Iowa, US",,
"Danoff, Mr. Yoto",27,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",,
"Dantcheff, Mr. Ristju",25,"Terziysko, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",,
"Davies, Mr. Evan",22,"Pontardawe, West Glamorgan",Wales,Southampton,"Pontiac, Michigan, US",,
"Davies, Mr. Alfred John",24,"West Bromwich, Staffordshire",England,Southampton,"Pontiac, Michigan, US",,
"Davies, Mr. John Samuel",21,"West Bromwich, Staffordshire",England,Southampton,"Pontiac, Michigan, US",,
"Davies, Mr. Joseph",17,"West Bromwich, Staffordshire",England,Southampton,"Pontiac, Michigan, US",,
"Davison, Mr. Thomas Henry ""Harry""",32,"Liverpool, Merseyside",England,Southampton,"Bedford, Indiana, US",,
"De Messemaeker, Mr. Guillaume Joseph",36,"Tampico, Montana",US,Southampton,"Tampico, Montana, US",15,
"De Messemaeker, Mrs. Anna (née de Becker)",36,"Tampico, Montana",US,Southampton,"Tampico, Montana, US",13,
"de Mulder, Mr. Theodoor",36,"Aspelare, East Flanders",Belgium,Southampton,"Detroit, Michigan, US",11,
"de Pelsmaeker, Mr. Alfons",16,"Heldergem, Haaltert, East Flanders",Belgium,Southampton,"Gladstone, Michigan, US",,
"Dean, Mr. Bertram Frank",25,"Bartley Farm, Hampshire",England,Southampton,"Wichita, Kansas, US",,
"Dean, Mrs. Eva Georgetta (née Light)",32,"Bartley Farm, Hampshire",England,Southampton,"Wichita, Kansas, US",10,
"Dean, Master Bertram Vere",1,"Bartley Farm, Hampshire",England,Southampton,"Wichita, Kansas, US",10,
"Dean, Miss Elizabeth Gladys ""Millvina""",2 mo.,"Bartley Farm, Hampshire",England,Southampton,"Wichita, Kansas, US",10,
"Delalić, Mr. Redjo",25,Bakić,Bosnia,Southampton,"Harrisburg, Pennsylvania, US",,
"Denkoff, Mr. Mitto",30,Unknown,Bulgaria,Southampton,"Coon Rapids, Iowa, US",,
"Dennis, Mr. William",26,"Week St Mary, Cornwall",England,Southampton,"Saskatoon, Saskatchewan, Canada",,
"Dennis, Mr. Samuel",22,"Week St Mary, Cornwall",England,Southampton,"Saskatoon, Saskatchewan, Canada",
